CD_MISSION,NM_PRIORITY,OID_FORKLIFT,FROM_X,FROM_Y,TO_X,TO_Y,DT_INSERT,DT_START,DT_UPDATE,DIFF,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,FROM_Z,TO_Z
"4,247,988",5,27,"246,340","425,843",903,13,6/1/2023 13:26,6/1/2023 13:26,6/1/2023 13:28,2,128,400,1,6/1/2023 13:26,0,0,0
"4,247,989",5,95,"246,340","425,843",909,6,6/1/2023 13:27,6/1/2023 13:27,6/1/2023 13:28,1,370,500,1,6/1/2023 13:27,0,0,0
"4,247,989",5,95,"246,340","425,843",909,6,6/1/2023 13:27,6/1/2023 13:27,6/1/2023 13:28,1,370,500,1,6/1/2023 13:27,0,0,0
"4,247,991",5,27,"246,340","425,843",907,1,6/1/2023 13:28,6/1/2023 13:28,6/1/2023 13:30,1,577,780,1,6/1/2023 13:29,0,0,0
"4,247,991",5,27,"246,340","425,843",907,1,6/1/2023 13:28,6/1/2023 13:28,6/1/2023 13:30,1,577,780,1,6/1/2023 13:29,0,0,0
"4,247,991",5,27,"246,340","425,843",907,1,6/1/2023 13:28,6/1/2023 13:28,6/1/2023 13:30,1,577,780,1,6/1/2023 13:29,0,0,0
"4,247,991",5,27,"246,340","425,843",907,1,6/1/2023 13:28,6/1/2023 13:28,6/1/2023 13:30,1,577,780,1,6/1/2023 13:29,0,0,0
"4,247,995",5,95,"246,340","425,843",903,13,6/1/2023 13:29,6/1/2023 13:29,6/1/2023 13:30,1,277,590,1,6/1/2023 13:29,0,0,0
"4,247,995",5,95,"246,340","425,843",903,13,6/1/2023 13:29,6/1/2023 13:29,6/1/2023 13:30,1,277,590,1,6/1/2023 13:29,0,0,0
"4,247,998",5,27,"246,340","425,843","205,540","369,755",6/1/2023 13:32,6/1/2023 13:32,6/1/2023 13:33,1,531,600,1,6/1/2023 13:32,0,0,0
"4,247,998",5,27,"246,340","425,843","205,540","369,755",6/1/2023 13:32,6/1/2023 13:32,6/1/2023 13:33,1,531,600,1,6/1/2023 13:32,0,0,0
"4,247,999",5,95,"246,340","425,843","210,076","370,788",6/1/2023 13:33,6/1/2023 13:33,6/1/2023 13:34,1,853,750,1,6/1/2023 13:33,0,0,0
"4,247,999",5,95,"246,340","425,843","210,076","370,788",6/1/2023 13:33,6/1/2023 13:33,6/1/2023 13:34,1,853,750,1,6/1/2023 13:33,0,0,0
"4,248,000",5,27,"246,340","425,843",904,16,6/1/2023 13:33,6/1/2023 13:33,6/1/2023 13:35,2,28,240,1,6/1/2023 13:34,1,0,0
"4,248,000",5,27,"246,340","425,843",904,16,6/1/2023 13:33,6/1/2023 13:33,6/1/2023 13:35,2,28,240,1,6/1/2023 13:34,1,0,0
"4,248,012",5,27,"246,340","425,843",904,10,6/1/2023 13:42,6/1/2023 13:42,6/1/2023 13:43,2,188,320,1,6/1/2023 13:42,1,0,0
"4,248,012",5,27,"246,340","425,843",904,10,6/1/2023 13:42,6/1/2023 13:42,6/1/2023 13:43,2,188,320,1,6/1/2023 13:42,1,0,0
"4,248,012",5,27,"246,340","425,843",904,10,6/1/2023 13:42,6/1/2023 13:42,6/1/2023 13:43,2,188,320,1,6/1/2023 13:42,1,0,0
"4,248,012",5,27,"246,340","425,843",904,10,6/1/2023 13:42,6/1/2023 13:42,6/1/2023 13:43,2,188,320,1,6/1/2023 13:42,1,0,0
"4,248,014",5,95,"246,340","425,843",905,12,6/1/2023 13:43,6/1/2023 13:43,6/1/2023 13:44,1,250,340,1,6/1/2023 13:43,0,0,0
"4,248,014",5,95,"246,340","425,843",905,12,6/1/2023 13:43,6/1/2023 13:43,6/1/2023 13:44,1,250,340,1,6/1/2023 13:43,0,0,0
"4,248,014",5,95,"246,340","425,843",905,12,6/1/2023 13:43,6/1/2023 13:43,6/1/2023 13:44,1,250,340,1,6/1/2023 13:43,0,0,0
"4,248,014",5,95,"246,340","425,843",905,12,6/1/2023 13:43,6/1/2023 13:43,6/1/2023 13:44,1,250,340,1,6/1/2023 13:43,0,0,0
"4,248,015",5,27,"246,340","425,843",905,13,6/1/2023 13:44,6/1/2023 13:44,6/1/2023 13:46,2,310,380,1,6/1/2023 13:45,1,0,0
"4,248,015",5,27,"246,340","425,843",905,13,6/1/2023 13:44,6/1/2023 13:44,6/1/2023 13:46,2,310,380,1,6/1/2023 13:45,1,0,0
"4,248,015",5,27,"246,340","425,843",905,13,6/1/2023 13:44,6/1/2023 13:44,6/1/2023 13:46,2,310,380,1,6/1/2023 13:45,1,0,0
"4,248,015",5,27,"246,340","425,843",905,13,6/1/2023 13:44,6/1/2023 13:44,6/1/2023 13:46,2,310,380,1,6/1/2023 13:45,1,0,0
"4,248,017",5,27,"246,340","425,843",902,14,6/1/2023 13:47,6/1/2023 13:47,6/1/2023 13:48,1,407,540,1,6/1/2023 13:47,0,0,0
"4,248,017",5,27,"246,340","425,843",902,14,6/1/2023 13:47,6/1/2023 13:47,6/1/2023 13:48,1,407,540,1,6/1/2023 13:47,0,0,0
"4,248,017",5,27,"246,340","425,843",902,14,6/1/2023 13:47,6/1/2023 13:47,6/1/2023 13:48,1,407,540,1,6/1/2023 13:47,0,0,0
"4,248,017",5,27,"246,340","425,843",902,14,6/1/2023 13:47,6/1/2023 13:47,6/1/2023 13:48,1,407,540,1,6/1/2023 13:47,0,0,0
"4,247,849",5,95,"246,340","425,843","347,696","441,073",6/1/2023 12:10,6/1/2023 13:48,6/1/2023 13:50,2,910,"1,020",1,6/1/2023 13:48,0,0,0
"4,247,849",5,95,"246,340","425,843","347,696","441,073",6/1/2023 12:10,6/1/2023 13:48,6/1/2023 13:50,2,910,"1,020",1,6/1/2023 13:48,0,0,0
"4,248,027",5,27,"246,340","425,843","205,540","369,755",6/1/2023 13:49,6/1/2023 13:49,6/1/2023 13:50,1,531,600,1,6/1/2023 13:49,0,0,0
"4,248,027",5,27,"246,340","425,843","205,540","369,755",6/1/2023 13:49,6/1/2023 13:49,6/1/2023 13:50,1,531,600,1,6/1/2023 13:49,0,0,0
"4,248,032",5,95,"246,340","425,843","205,540","369,755",6/1/2023 13:50,6/1/2023 13:50,6/1/2023 13:55,5,531,600,1,6/1/2023 13:54,4,0,0
"4,248,032",5,95,"246,340","425,843","205,540","369,755",6/1/2023 13:50,6/1/2023 13:50,6/1/2023 13:55,5,531,600,1,6/1/2023 13:54,4,0,0
"4,248,035",5,95,"246,340","425,843","205,540","369,755",6/1/2023 13:52,6/1/2023 13:55,6/1/2023 13:56,2,531,600,1,6/1/2023 13:55,1,0,0
"4,248,035",5,95,"246,340","425,843","205,540","369,755",6/1/2023 13:52,6/1/2023 13:55,6/1/2023 13:56,2,531,600,1,6/1/2023 13:55,1,0,0
"4,248,042",5,95,"246,340","425,843",905,12,6/1/2023 13:54,6/1/2023 13:57,6/1/2023 13:58,2,95,300,1,6/1/2023 13:57,1,0,0
"4,248,042",5,95,"246,340","425,843",905,12,6/1/2023 13:54,6/1/2023 13:57,6/1/2023 13:58,2,95,300,1,6/1/2023 13:57,1,0,0
"4,248,044",5,95,"246,340","425,843",905,14,6/1/2023 13:55,6/1/2023 13:58,6/1/2023 14:00,2,281,400,1,6/1/2023 13:59,1,0,0
"4,248,044",5,95,"246,340","425,843",905,14,6/1/2023 13:55,6/1/2023 13:58,6/1/2023 14:00,2,281,400,1,6/1/2023 13:59,1,0,0
"4,248,054",5,95,"246,340","425,843","205,540","369,755",6/1/2023 13:57,6/1/2023 14:00,6/1/2023 14:02,2,531,600,1,6/1/2023 14:01,1,0,0
"4,248,054",5,95,"246,340","425,843","205,540","369,755",6/1/2023 13:57,6/1/2023 14:00,6/1/2023 14:02,2,531,600,1,6/1/2023 14:01,1,0,0
"4,248,057",5,95,"246,340","425,843",902,16,6/1/2023 13:58,6/1/2023 14:02,6/1/2023 14:03,1,476,540,1,6/1/2023 14:03,1,0,0
"4,248,057",5,95,"246,340","425,843",902,16,6/1/2023 13:58,6/1/2023 14:02,6/1/2023 14:03,1,476,540,1,6/1/2023 14:03,1,0,0
"4,248,057",5,95,"246,340","425,843",902,16,6/1/2023 13:58,6/1/2023 14:02,6/1/2023 14:03,1,476,540,1,6/1/2023 14:03,1,0,0
"4,248,057",5,95,"246,340","425,843",902,16,6/1/2023 13:58,6/1/2023 14:02,6/1/2023 14:03,1,476,540,1,6/1/2023 14:03,1,0,0
"4,248,062",5,95,"246,340","425,843",909,2,6/1/2023 14:00,6/1/2023 14:03,6/1/2023 14:05,1,287,480,1,6/1/2023 14:04,1,0,0
"4,248,062",5,95,"246,340","425,843",909,2,6/1/2023 14:00,6/1/2023 14:03,6/1/2023 14:05,1,287,480,1,6/1/2023 14:04,1,0,0
"4,248,062",5,95,"246,340","425,843",909,2,6/1/2023 14:00,6/1/2023 14:03,6/1/2023 14:05,1,287,480,1,6/1/2023 14:04,1,0,0
"4,248,062",5,95,"246,340","425,843",909,2,6/1/2023 14:00,6/1/2023 14:03,6/1/2023 14:05,1,287,480,1,6/1/2023 14:04,1,0,0
"4,248,065",5,95,"246,340","425,843",905,9,6/1/2023 14:01,6/1/2023 14:05,6/1/2023 14:06,2,63,260,1,6/1/2023 14:06,1,0,0
"4,248,065",5,95,"246,340","425,843",905,9,6/1/2023 14:01,6/1/2023 14:05,6/1/2023 14:06,2,63,260,1,6/1/2023 14:06,1,0,0
"4,248,068",5,95,"246,340","425,843",903,13,6/1/2023 14:02,6/1/2023 14:07,6/1/2023 14:08,2,483,560,1,6/1/2023 14:07,1,0,0
"4,248,068",5,95,"246,340","425,843",903,13,6/1/2023 14:02,6/1/2023 14:07,6/1/2023 14:08,2,483,560,1,6/1/2023 14:07,1,0,0
"4,248,072",5,95,"246,340","425,843",902,8,6/1/2023 14:03,6/1/2023 14:08,6/1/2023 14:10,1,313,440,1,6/1/2023 14:09,1,0,0
"4,248,072",5,95,"246,340","425,843",902,8,6/1/2023 14:03,6/1/2023 14:08,6/1/2023 14:10,1,313,440,1,6/1/2023 14:09,1,0,0
"4,248,076",5,95,"246,340","425,843",902,14,6/1/2023 14:05,6/1/2023 14:10,6/1/2023 14:12,2,85,300,1,6/1/2023 14:11,1,0,0
"4,248,076",5,95,"246,340","425,843",902,14,6/1/2023 14:05,6/1/2023 14:10,6/1/2023 14:12,2,85,300,1,6/1/2023 14:11,1,0,0
"4,248,095",5,95,"246,340","425,843",901,7,6/1/2023 14:12,6/1/2023 14:15,6/1/2023 14:17,2,334,440,1,6/1/2023 14:16,1,0,0
"4,248,095",5,95,"246,340","425,843",901,7,6/1/2023 14:12,6/1/2023 14:15,6/1/2023 14:17,2,334,440,1,6/1/2023 14:16,1,0,0
"4,248,099",5,95,"246,340","425,843",902,7,6/1/2023 14:13,6/1/2023 14:17,6/1/2023 14:18,1,194,420,1,6/1/2023 14:18,1,0,0
"4,248,099",5,95,"246,340","425,843",902,7,6/1/2023 14:13,6/1/2023 14:17,6/1/2023 14:18,1,194,420,1,6/1/2023 14:18,1,0,0
"4,248,099",5,95,"246,340","425,843",902,7,6/1/2023 14:13,6/1/2023 14:17,6/1/2023 14:18,1,194,420,1,6/1/2023 14:18,1,0,0
"4,248,099",5,95,"246,340","425,843",902,7,6/1/2023 14:13,6/1/2023 14:17,6/1/2023 14:18,1,194,420,1,6/1/2023 14:18,1,0,0
"4,248,102",5,95,"246,340","425,843",903,14,6/1/2023 14:14,6/1/2023 14:18,6/1/2023 14:20,2,50,260,1,6/1/2023 14:19,1,0,0
"4,248,102",5,95,"246,340","425,843",903,14,6/1/2023 14:14,6/1/2023 14:18,6/1/2023 14:20,2,50,260,1,6/1/2023 14:19,1,0,0
"4,248,102",5,95,"246,340","425,843",903,14,6/1/2023 14:14,6/1/2023 14:18,6/1/2023 14:20,2,50,260,1,6/1/2023 14:19,1,0,0
"4,248,102",5,95,"246,340","425,843",903,14,6/1/2023 14:14,6/1/2023 14:18,6/1/2023 14:20,2,50,260,1,6/1/2023 14:19,1,0,0
"4,248,109",5,95,"246,340","425,843",903,16,6/1/2023 14:18,6/1/2023 14:23,6/1/2023 14:25,2,194,320,1,6/1/2023 14:24,1,0,0
"4,248,109",5,95,"246,340","425,843",903,16,6/1/2023 14:18,6/1/2023 14:23,6/1/2023 14:25,2,194,320,1,6/1/2023 14:24,1,0,0
"4,248,115",5,95,"246,340","425,843","283,091","409,892",6/1/2023 14:19,6/1/2023 14:25,6/1/2023 14:27,1,448,780,1,6/1/2023 14:26,1,0,0
"4,248,115",5,95,"246,340","425,843","283,091","409,892",6/1/2023 14:19,6/1/2023 14:25,6/1/2023 14:27,1,448,780,1,6/1/2023 14:26,1,0,0
"4,248,120",5,95,"246,340","425,843",906,13,6/1/2023 14:23,6/1/2023 14:27,6/1/2023 14:28,2,265,620,1,6/1/2023 14:27,1,0,0
"4,248,120",5,95,"246,340","425,843",906,13,6/1/2023 14:23,6/1/2023 14:27,6/1/2023 14:28,2,265,620,1,6/1/2023 14:27,1,0,0
"4,248,131",5,95,"246,340","425,843","280,967","428,297",6/1/2023 14:26,6/1/2023 14:30,6/1/2023 14:32,2,743,780,1,6/1/2023 14:31,1,0,0
"4,248,131",5,95,"246,340","425,843","280,967","428,297",6/1/2023 14:26,6/1/2023 14:30,6/1/2023 14:32,2,743,780,1,6/1/2023 14:31,1,0,0
"4,248,135",5,95,"246,340","425,843",901,10,6/1/2023 14:29,6/1/2023 14:32,6/1/2023 14:33,1,85,280,1,6/1/2023 14:32,1,0,0
"4,248,135",5,95,"246,340","425,843",901,10,6/1/2023 14:29,6/1/2023 14:32,6/1/2023 14:33,1,85,280,1,6/1/2023 14:32,1,0,0
"4,248,139",5,95,"246,340","425,843",909,7,6/1/2023 14:31,6/1/2023 14:33,6/1/2023 14:35,2,325,500,1,6/1/2023 14:34,1,0,0
"4,248,139",5,95,"246,340","425,843",909,7,6/1/2023 14:31,6/1/2023 14:33,6/1/2023 14:35,2,325,500,1,6/1/2023 14:34,1,0,0
"4,248,142",5,95,"246,340","425,843","280,967","428,297",6/1/2023 14:32,6/1/2023 14:35,6/1/2023 14:37,2,441,500,1,6/1/2023 14:36,1,0,0
"4,248,142",5,95,"246,340","425,843","280,967","428,297",6/1/2023 14:32,6/1/2023 14:35,6/1/2023 14:37,2,441,500,1,6/1/2023 14:36,1,0,0
"4,248,144",5,95,"246,340","425,843",901,9,6/1/2023 14:33,6/1/2023 14:37,6/1/2023 14:40,3,199,360,1,6/1/2023 14:38,2,0,0
"4,248,144",5,95,"246,340","425,843",901,9,6/1/2023 14:33,6/1/2023 14:37,6/1/2023 14:40,3,199,360,1,6/1/2023 14:38,2,0,0
"4,248,149",5,95,"246,340","425,843",901,11,6/1/2023 14:36,6/1/2023 14:40,6/1/2023 14:41,1,50,280,1,6/1/2023 14:40,0,0,0
"4,248,149",5,95,"246,340","425,843",901,11,6/1/2023 14:36,6/1/2023 14:40,6/1/2023 14:41,1,50,280,1,6/1/2023 14:40,0,0,0
"4,248,157",5,95,"246,340","425,843",906,15,6/1/2023 14:40,6/1/2023 14:41,6/1/2023 14:43,2,250,400,1,6/1/2023 14:42,1,0,0
"4,248,157",5,95,"246,340","425,843",906,15,6/1/2023 14:40,6/1/2023 14:41,6/1/2023 14:43,2,250,400,1,6/1/2023 14:42,1,0,0
"4,248,161",5,95,"246,340","425,843",900,10,6/1/2023 14:43,6/1/2023 14:43,6/1/2023 14:45,2,114,340,1,6/1/2023 14:44,1,0,0
"4,248,161",5,95,"246,340","425,843",900,10,6/1/2023 14:43,6/1/2023 14:43,6/1/2023 14:45,2,114,340,1,6/1/2023 14:44,1,0,0
"4,248,163",5,95,"246,340","425,843",901,11,6/1/2023 14:44,6/1/2023 14:45,6/1/2023 14:46,1,579,560,1,6/1/2023 14:45,1,0,0
"4,248,163",5,95,"246,340","425,843",901,11,6/1/2023 14:44,6/1/2023 14:45,6/1/2023 14:46,1,579,560,1,6/1/2023 14:45,1,0,0
"4,248,163",5,95,"246,340","425,843",901,11,6/1/2023 14:44,6/1/2023 14:45,6/1/2023 14:46,1,579,560,1,6/1/2023 14:45,1,0,0
"4,248,163",5,95,"246,340","425,843",901,11,6/1/2023 14:44,6/1/2023 14:45,6/1/2023 14:46,1,579,560,1,6/1/2023 14:45,1,0,0
"4,248,171",5,95,"246,340","425,843",901,8,6/1/2023 14:50,6/1/2023 14:50,6/1/2023 14:52,1,654,760,1,6/1/2023 14:51,0,0,0
"4,248,171",5,95,"246,340","425,843",901,8,6/1/2023 14:50,6/1/2023 14:50,6/1/2023 14:52,1,654,760,1,6/1/2023 14:51,0,0,0
"4,248,173",5,95,"246,340","425,843",901,8,6/1/2023 14:52,6/1/2023 14:52,6/1/2023 14:53,1,370,460,1,6/1/2023 14:52,1,0,0
"4,248,173",5,95,"246,340","425,843",901,8,6/1/2023 14:52,6/1/2023 14:52,6/1/2023 14:53,1,370,460,1,6/1/2023 14:52,1,0,0
"4,248,173",5,95,"246,340","425,843",901,8,6/1/2023 14:52,6/1/2023 14:52,6/1/2023 14:53,1,370,460,1,6/1/2023 14:52,1,0,0
"4,248,173",5,95,"246,340","425,843",901,8,6/1/2023 14:52,6/1/2023 14:52,6/1/2023 14:53,1,370,460,1,6/1/2023 14:52,1,0,0
"4,248,176",5,95,"246,340","425,843",905,15,6/1/2023 14:54,6/1/2023 14:54,6/1/2023 14:56,2,277,590,1,6/1/2023 14:55,1,0,0
"4,248,176",5,95,"246,340","425,843",905,15,6/1/2023 14:54,6/1/2023 14:54,6/1/2023 14:56,2,277,590,1,6/1/2023 14:55,1,0,0
"4,248,179",5,95,"246,340","425,843",906,12,6/1/2023 14:55,6/1/2023 14:56,6/1/2023 14:58,2,61,320,1,6/1/2023 14:57,1,0,0
"4,248,179",5,95,"246,340","425,843",906,12,6/1/2023 14:55,6/1/2023 14:56,6/1/2023 14:58,2,61,320,1,6/1/2023 14:57,1,0,0
"4,248,185",5,95,"246,340","425,843",909,9,6/1/2023 14:57,6/1/2023 14:59,6/1/2023 15:02,3,32,260,1,6/1/2023 15:01,1,0,0
"4,248,185",5,95,"246,340","425,843",909,9,6/1/2023 14:57,6/1/2023 14:59,6/1/2023 15:02,3,32,260,1,6/1/2023 15:01,1,0,0
"4,248,189",5,95,"246,340","425,843",908,14,6/1/2023 14:58,6/1/2023 15:02,6/1/2023 15:04,2,127,340,1,6/1/2023 15:03,1,0,0
"4,248,189",5,95,"246,340","425,843",908,14,6/1/2023 14:58,6/1/2023 15:02,6/1/2023 15:04,2,127,340,1,6/1/2023 15:03,1,0,0
"4,248,189",5,95,"246,340","425,843",908,14,6/1/2023 14:58,6/1/2023 15:02,6/1/2023 15:04,2,127,340,1,6/1/2023 15:03,1,0,0
"4,248,189",5,95,"246,340","425,843",908,14,6/1/2023 14:58,6/1/2023 15:02,6/1/2023 15:04,2,127,340,1,6/1/2023 15:03,1,0,0
"4,248,189",5,95,"246,340","425,843",908,14,6/1/2023 14:58,6/1/2023 15:02,6/1/2023 15:04,2,127,340,1,6/1/2023 15:03,1,0,0
"4,248,189",5,95,"246,340","425,843",908,14,6/1/2023 14:58,6/1/2023 15:02,6/1/2023 15:04,2,127,340,1,6/1/2023 15:03,1,0,0
"4,248,193",5,95,"246,340","425,843",903,15,6/1/2023 15:02,6/1/2023 15:04,6/1/2023 15:07,3,302,520,1,6/1/2023 15:06,2,0,0
"4,248,193",5,95,"246,340","425,843",903,15,6/1/2023 15:02,6/1/2023 15:04,6/1/2023 15:07,3,302,520,1,6/1/2023 15:06,2,0,0
"4,248,195",5,95,"246,340","425,843",906,16,6/1/2023 15:03,6/1/2023 15:07,6/1/2023 15:08,2,167,340,1,6/1/2023 15:07,1,0,0
"4,248,195",5,95,"246,340","425,843",906,16,6/1/2023 15:03,6/1/2023 15:07,6/1/2023 15:08,2,167,340,1,6/1/2023 15:07,1,0,0
"4,248,201",5,95,"246,340","425,843",907,13,6/1/2023 15:05,6/1/2023 15:09,6/1/2023 15:10,2,191,380,1,6/1/2023 15:09,1,0,0
"4,248,201",5,95,"246,340","425,843",907,13,6/1/2023 15:05,6/1/2023 15:09,6/1/2023 15:10,2,191,380,1,6/1/2023 15:09,1,0,0
"4,248,204",5,95,"246,340","425,843",907,15,6/1/2023 15:08,6/1/2023 15:10,6/1/2023 15:12,2,190,360,1,6/1/2023 15:11,1,0,0
"4,248,204",5,95,"246,340","425,843",907,15,6/1/2023 15:08,6/1/2023 15:10,6/1/2023 15:12,2,190,360,1,6/1/2023 15:11,1,0,0
"4,248,210",5,95,"246,340","425,843",906,15,6/1/2023 15:10,6/1/2023 15:12,6/1/2023 15:14,2,31,260,1,6/1/2023 15:13,2,0,0
"4,248,210",5,95,"246,340","425,843",906,15,6/1/2023 15:10,6/1/2023 15:12,6/1/2023 15:14,2,31,260,1,6/1/2023 15:13,2,0,0
"4,248,215",5,95,"246,340","425,843",908,3,6/1/2023 15:11,6/1/2023 15:14,6/1/2023 15:16,2,441,760,1,6/1/2023 15:15,1,0,0
"4,248,215",5,95,"246,340","425,843",908,3,6/1/2023 15:11,6/1/2023 15:14,6/1/2023 15:16,2,441,760,1,6/1/2023 15:15,1,0,0
"4,248,224",5,95,"246,340","425,843",906,16,6/1/2023 15:16,6/1/2023 15:16,6/1/2023 15:18,2,188,340,1,6/1/2023 15:17,1,0,0
"4,248,224",5,95,"246,340","425,843",906,16,6/1/2023 15:16,6/1/2023 15:16,6/1/2023 15:18,2,188,340,1,6/1/2023 15:17,1,0,0
"4,248,224",5,95,"246,340","425,843",906,16,6/1/2023 15:16,6/1/2023 15:16,6/1/2023 15:18,2,188,340,1,6/1/2023 15:17,1,0,0
"4,248,224",5,95,"246,340","425,843",906,16,6/1/2023 15:16,6/1/2023 15:16,6/1/2023 15:18,2,188,340,1,6/1/2023 15:17,1,0,0
"4,248,233",5,95,"246,340","425,843",907,14,6/1/2023 15:20,6/1/2023 15:20,6/1/2023 15:22,2,65,280,1,6/1/2023 15:21,1,0,0
"4,248,233",5,95,"246,340","425,843",907,14,6/1/2023 15:20,6/1/2023 15:20,6/1/2023 15:22,2,65,280,1,6/1/2023 15:21,1,0,0
"4,248,233",5,95,"246,340","425,843",907,14,6/1/2023 15:20,6/1/2023 15:20,6/1/2023 15:22,2,65,280,1,6/1/2023 15:21,1,0,0
"4,248,233",5,95,"246,340","425,843",907,14,6/1/2023 15:20,6/1/2023 15:20,6/1/2023 15:22,2,65,280,1,6/1/2023 15:21,1,0,0
"4,248,236",5,95,"246,340","425,843",905,6,6/1/2023 15:21,6/1/2023 15:22,6/1/2023 15:24,2,907,760,1,6/1/2023 15:23,1,0,0
"4,248,236",5,95,"246,340","425,843",905,6,6/1/2023 15:21,6/1/2023 15:22,6/1/2023 15:24,2,907,760,1,6/1/2023 15:23,1,0,0
"4,248,236",5,95,"246,340","425,843",905,6,6/1/2023 15:21,6/1/2023 15:22,6/1/2023 15:24,2,907,760,1,6/1/2023 15:23,1,0,0
"4,248,236",5,95,"246,340","425,843",905,6,6/1/2023 15:21,6/1/2023 15:22,6/1/2023 15:24,2,907,760,1,6/1/2023 15:23,1,0,0
"4,248,239",5,95,"246,340","425,843",907,16,6/1/2023 15:22,6/1/2023 15:24,6/1/2023 15:25,2,192,360,1,6/1/2023 15:24,1,0,0
"4,248,239",5,95,"246,340","425,843",907,16,6/1/2023 15:22,6/1/2023 15:24,6/1/2023 15:25,2,192,360,1,6/1/2023 15:24,1,0,0
"4,248,241",5,95,"246,340","425,843",902,13,6/1/2023 15:23,6/1/2023 15:25,6/1/2023 15:27,1,156,300,1,6/1/2023 15:26,1,0,0
"4,248,241",5,95,"246,340","425,843",902,13,6/1/2023 15:23,6/1/2023 15:25,6/1/2023 15:27,1,156,300,1,6/1/2023 15:26,1,0,0
"4,248,248",5,95,"246,340","425,843",903,13,6/1/2023 15:25,6/1/2023 15:27,6/1/2023 15:29,2,938,760,1,6/1/2023 15:28,1,0,0
"4,248,248",5,95,"246,340","425,843",903,13,6/1/2023 15:25,6/1/2023 15:27,6/1/2023 15:29,2,938,760,1,6/1/2023 15:28,1,0,0
"4,248,254",5,95,"246,340","425,843","210,076","370,788",6/1/2023 15:27,6/1/2023 15:29,6/1/2023 15:31,3,853,780,1,6/1/2023 15:30,1,0,0
"4,248,254",5,95,"246,340","425,843","210,076","370,788",6/1/2023 15:27,6/1/2023 15:29,6/1/2023 15:31,3,853,780,1,6/1/2023 15:30,1,0,0
"4,248,256",5,95,"246,340","425,843",908,10,6/1/2023 15:28,6/1/2023 15:31,6/1/2023 15:33,1,82,360,1,6/1/2023 15:32,0,0,0
"4,248,256",5,95,"246,340","425,843",908,10,6/1/2023 15:28,6/1/2023 15:31,6/1/2023 15:33,1,82,360,1,6/1/2023 15:32,0,0,0
"4,248,258",5,95,"246,340","425,843","281,803","439,466",6/1/2023 15:30,6/1/2023 15:33,6/1/2023 15:34,1,"1,011","1,000",1,6/1/2023 15:33,1,0,0
"4,248,258",5,95,"246,340","425,843","281,803","439,466",6/1/2023 15:30,6/1/2023 15:33,6/1/2023 15:34,1,"1,011","1,000",1,6/1/2023 15:33,1,0,0
"4,248,261",5,95,"246,340","425,843","280,340","419,920",6/1/2023 15:31,6/1/2023 15:34,6/1/2023 15:35,1,938,760,1,6/1/2023 15:35,0,0,0
"4,248,261",5,95,"246,340","425,843","280,340","419,920",6/1/2023 15:31,6/1/2023 15:34,6/1/2023 15:35,1,938,760,1,6/1/2023 15:35,0,0,0
"4,248,264",5,95,"246,340","425,843","281,803","439,466",6/1/2023 15:32,6/1/2023 15:35,6/1/2023 15:37,1,"1,011","1,040",1,6/1/2023 15:36,1,0,0
"4,248,264",5,95,"246,340","425,843","281,803","439,466",6/1/2023 15:32,6/1/2023 15:35,6/1/2023 15:37,1,"1,011","1,040",1,6/1/2023 15:36,1,0,0
"4,248,265",5,95,"246,340","425,843","210,076","370,788",6/1/2023 15:33,6/1/2023 15:37,6/1/2023 15:39,2,853,780,1,6/1/2023 15:37,1,0,0
"4,248,265",5,95,"246,340","425,843","210,076","370,788",6/1/2023 15:33,6/1/2023 15:37,6/1/2023 15:39,2,853,780,1,6/1/2023 15:37,1,0,0
"4,248,268",5,95,"246,340","425,843",909,12,6/1/2023 15:34,6/1/2023 15:39,6/1/2023 15:40,1,31,240,1,6/1/2023 15:39,0,0,0
"4,248,268",5,95,"246,340","425,843",909,12,6/1/2023 15:34,6/1/2023 15:39,6/1/2023 15:40,1,31,240,1,6/1/2023 15:39,0,0,0
"4,248,272",5,95,"246,340","425,843",906,16,6/1/2023 15:37,6/1/2023 15:40,6/1/2023 15:41,1,88,280,1,6/1/2023 15:41,1,0,0
"4,248,272",5,95,"246,340","425,843",906,16,6/1/2023 15:37,6/1/2023 15:40,6/1/2023 15:41,1,88,280,1,6/1/2023 15:41,1,0,0
"4,248,272",5,95,"246,340","425,843",906,16,6/1/2023 15:37,6/1/2023 15:40,6/1/2023 15:41,1,88,280,1,6/1/2023 15:41,1,0,0
"4,248,272",5,95,"246,340","425,843",906,16,6/1/2023 15:37,6/1/2023 15:40,6/1/2023 15:41,1,88,280,1,6/1/2023 15:41,1,0,0
"4,248,275",5,95,"246,340","425,843","280,340","419,920",6/1/2023 15:38,6/1/2023 15:41,6/1/2023 15:48,6,938,760,1,6/1/2023 15:42,1,0,0
"4,248,275",5,95,"246,340","425,843","280,340","419,920",6/1/2023 15:38,6/1/2023 15:41,6/1/2023 15:48,6,938,760,1,6/1/2023 15:42,1,0,0
"4,248,277",5,95,"246,340","425,843",903,15,6/1/2023 15:39,6/1/2023 15:48,6/1/2023 15:49,2,938,760,1,6/1/2023 15:48,1,0,0
"4,248,277",5,95,"246,340","425,843",903,15,6/1/2023 15:39,6/1/2023 15:48,6/1/2023 15:49,2,938,760,1,6/1/2023 15:48,1,0,0
